id_viaje,hora_pico,dia_semana,troncal,evento_especial,condicion_clima,retraso_significativo
1750,0,Miércoles,Calle 80,0,Lluvia,0
1751,1,Martes,Eldorado,0,Soleado,1
1752,1,Martes,Autonorte,0,Soleado,1
1753,0,Viernes,Suba,0,Lluvia,0
1754,0,Jueves,Caracas,0,Soleado,0
1755,0,Miércoles,Eldorado,1,Soleado,1
1756,0,Miércoles,NQS,0,Soleado,1
1757,0,Viernes,Americas,0,Soleado,0
1758,0,Domingo,Caracas,0,Nublado,0
1759,0,Sábado,Suba,0,Nublado,0
1760,0,Martes,Autonorte,0,Nublado,0
1761,1,Lunes,Calle 80,0,Soleado,0
1762,0,Lunes,Suba,0,Soleado,1
1763,0,Domingo,Eldorado,0,Lluvia,0
1764,1,Domingo,Eldorado,0,Soleado,0
1765,0,Viernes,Eldorado,0,Nublado,0
1766,1,Sábado,Calle 26,0,Nublado,0
1767,0,Martes,NQS,0,Soleado,0
1768,0,Domingo,Caracas,0,Nublado,0
1769,0,Viernes,Calle 26,0,Nublado,0
1770,1,Lunes,Autonorte,0,Soleado,1
1771,0,Domingo,Americas,0,Lluvia,0
1772,1,Miércoles,NQS,0,Lluvia,1
1773,1,Jueves,Suba,0,Nublado,0
1774,0,Lunes,Americas,0,Lluvia,1
1775,0,Lunes,Caracas,1,Soleado,0
1776,1,Sábado,Calle 26,0,Soleado,0
1777,0,Domingo,Autonorte,0,Soleado,0
1778,0,Miércoles,Calle 80,0,Nublado,0
1779,0,Lunes,Caracas,0,Soleado,1
1780,0,Sábado,Eldorado,0,Nublado,0
1781,0,Lunes,Calle 80,0,Soleado,0
1782,0,Lunes,NQS,0,Nublado,1
1783,0,Domingo,NQS,0,Nublado,1
1784,1,Martes,Calle 80,0,Nublado,0
1785,0,Miércoles,Suba,0,Soleado,0
1786,0,Sábado,Americas,0,Lluvia,0
1787,0,Miércoles,Caracas,0,Nublado,0
1788,0,Miércoles,Suba,0,Soleado,0
1789,0,Martes,NQS,0,Soleado,0
1790,1,Sábado,Autonorte,0,Lluvia,0
1791,0,Martes,Autonorte,0,Lluvia,1
1792,0,Domingo,Calle 26,0,Soleado,0
1793,1,Jueves,Eldorado,0,Nublado,1
1794,1,Martes,Americas,0,Lluvia,1
1795,0,Domingo,Americas,0,Nublado,0
1796,0,Lunes,Americas,0,Lluvia,0
1797,0,Jueves,Autonorte,0,Nublado,0
1798,1,Miércoles,Autonorte,0,Nublado,0
1799,1,Jueves,Americas,0,Nublado,1
1800,0,Lunes,Americas,0,Nublado,0
1801,1,Miércoles,Eldorado,0,Nublado,0
1802,0,Viernes,NQS,0,Lluvia,0
1803,1,Domingo,Eldorado,0,Lluvia,0
1804,0,Domingo,Caracas,0,Nublado,0
1805,0,Viernes,Calle 80,0,Lluvia,0
1806,0,Domingo,Eldorado,0,Nublado,0
1807,0,Viernes,Suba,0,Soleado,0
1808,0,Sábado,NQS,0,Soleado,1
1809,1,Jueves,NQS,0,Lluvia,0
1810,0,Sábado,Americas,0,Soleado,0
1811,0,Domingo,Caracas,0,Lluvia,0
1812,0,Jueves,Suba,0,Lluvia,0
1813,0,Miércoles,Eldorado,0,Nublado,0
1814,0,Miércoles,Autonorte,0,Nublado,0
1815,1,Lunes,Suba,0,Soleado,0
1816,1,Lunes,Caracas,0,Nublado,1
1817,1,Martes,Calle 26,0,Soleado,0
1818,1,Jueves,Autonorte,0,Soleado,1
1819,0,Jueves,Autonorte,0,Soleado,0
1820,0,Sábado,Autonorte,0,Lluvia,0
1821,0,Miércoles,Americas,0,Nublado,0
1822,0,Miércoles,Calle 80,0,Lluvia,0
1823,0,Jueves,Calle 80,0,Nublado,0
1824,1,Domingo,Suba,0,Nublado,0
1825,0,Viernes,Suba,0,Soleado,0
1826,1,Lunes,Eldorado,0,Soleado,0
1827,0,Martes,Calle 80,0,Lluvia,0
1828,0,Viernes,Calle 80,0,Nublado,0
1829,0,Sábado,Caracas,0,Nublado,0
1830,0,Jueves,Calle 26,0,Soleado,0
1831,0,Miércoles,Suba,0,Lluvia,0
1832,0,Sábado,Calle 26,0,Nublado,0
1833,0,Miércoles,Autonorte,0,Nublado,0
1834,0,Martes,Eldorado,0,Nublado,0
1835,0,Martes,Suba,0,Lluvia,1
1836,0,Sábado,Suba,0,Lluvia,0
1837,0,Sábado,Calle 80,0,Nublado,0
1838,1,Jueves,Calle 80,0,Nublado,0
1839,0,Viernes,Caracas,0,Lluvia,0
1840,1,Jueves,Suba,0,Lluvia,0
1841,0,Lunes,Eldorado,0,Lluvia,1
1842,0,Miércoles,NQS,0,Lluvia,0
1843,1,Sábado,Autonorte,0,Soleado,0
1844,0,Lunes,Americas,0,Soleado,0
1845,0,Martes,Autonorte,0,Nublado,0
1846,0,Domingo,Calle 80,0,Lluvia,0
1847,1,Martes,Caracas,0,Nublado,0
1848,1,Martes,Calle 80,0,Nublado,0
1849,0,Lunes,Autonorte,0,Soleado,0
1850,0,Domingo,NQS,0,Soleado,0
1851,1,Miércoles,Americas,0,Nublado,0
1852,0,Lunes,Autonorte,0,Soleado,0
1853,0,Viernes,Caracas,0,Nublado,0
1854,0,Martes,Calle 26,0,Soleado,0
1855,0,Jueves,Calle 26,0,Nublado,0
1856,1,Domingo,Calle 80,0,Nublado,0
1857,1,Miércoles,Calle 80,0,Lluvia,1
1858,1,Sábado,NQS,0,Soleado,0
1859,0,Domingo,Calle 80,1,Nublado,0
1860,1,Jueves,Calle 26,0,Lluvia,0
1861,1,Domingo,Suba,0,Lluvia,0
1862,1,Miércoles,Calle 26,0,Soleado,0
1863,1,Miércoles,Americas,0,Soleado,0
1864,1,Miércoles,Americas,0,Lluvia,1
1865,0,Martes,Autonorte,0,Soleado,1
1866,0,Domingo,Americas,0,Nublado,0
1867,0,Domingo,Calle 80,0,Soleado,0
1868,0,Domingo,Eldorado,0,Soleado,0
1869,0,Martes,Americas,0,Lluvia,0
1870,0,Sábado,Calle 80,0,Lluvia,0
1871,0,Sábado,Eldorado,1,Soleado,0
1872,0,Viernes,Autonorte,0,Lluvia,0
1873,0,Viernes,Autonorte,0,Soleado,1
1874,0,Jueves,Autonorte,0,Soleado,0
1875,0,Sábado,NQS,0,Nublado,0
1876,0,Martes,Eldorado,0,Lluvia,1
1877,0,Viernes,Eldorado,0,Nublado,0
1878,0,Lunes,Caracas,0,Nublado,1
1879,0,Sábado,Eldorado,0,Soleado,0
1880,0,Lunes,Eldorado,0,Soleado,0
1881,0,Miércoles,NQS,0,Soleado,0
1882,1,Viernes,Americas,0,Nublado,1
1883,0,Domingo,Autonorte,0,Nublado,0
1884,0,Viernes,Suba,0,Lluvia,0
1885,0,Viernes,NQS,0,Soleado,0
1886,1,Lunes,Suba,0,Nublado,0
1887,0,Sábado,Caracas,0,Nublado,0
1888,1,Lunes,NQS,0,Soleado,1
1889,1,Sábado,Calle 80,0,Soleado,0
1890,1,Martes,Americas,0,Nublado,0
1891,0,Lunes,Eldorado,0,Nublado,0
1892,1,Sábado,NQS,0,Lluvia,1
1893,0,Sábado,Autonorte,0,Lluvia,0
1894,0,Jueves,Autonorte,0,Lluvia,0
1895,0,Lunes,Calle 26,0,Lluvia,0
1896,0,Jueves,NQS,0,Lluvia,1
1897,1,Martes,Eldorado,0,Lluvia,0
1898,0,Miércoles,Americas,0,Lluvia,0
1899,0,Martes,Americas,1,Soleado,0
1900,1,Jueves,Calle 80,0,Lluvia,1
1901,1,Miércoles,Calle 26,0,Lluvia,0
1902,0,Jueves,Caracas,0,Nublado,1
1903,1,Viernes,Eldorado,0,Soleado,1
1904,0,Martes,Americas,0,Nublado,0
1905,1,Viernes,NQS,0,Nublado,1
1906,0,Sábado,Caracas,0,Nublado,0
1907,1,Sábado,Caracas,1,Soleado,1
1908,0,Martes,Calle 26,0,Lluvia,1
1909,0,Jueves,NQS,0,Soleado,0
1910,0,Sábado,Suba,0,Nublado,0
1911,0,Sábado,NQS,0,Soleado,0
1912,0,Sábado,Caracas,0,Soleado,0
1913,0,Sábado,Calle 80,0,Lluvia,1
1914,0,Sábado,NQS,1,Soleado,0
1915,0,Domingo,Calle 80,0,Lluvia,0
1916,1,Sábado,Caracas,0,Lluvia,0
1917,1,Domingo,Suba,0,Lluvia,1
1918,1,Sábado,Autonorte,0,Lluvia,1
1919,0,Viernes,Suba,0,Nublado,0
1920,0,Jueves,Calle 26,0,Lluvia,0
1921,1,Viernes,Calle 26,0,Soleado,1
1922,0,Domingo,Eldorado,0,Soleado,1
1923,0,Sábado,Calle 80,0,Soleado,0
1924,1,Viernes,Calle 80,0,Nublado,1
1925,1,Lunes,Suba,0,Nublado,0
1926,0,Viernes,NQS,0,Lluvia,1
1927,0,Jueves,Eldorado,0,Lluvia,0
1928,0,Viernes,Caracas,0,Lluvia,1
1929,0,Miércoles,Eldorado,0,Lluvia,0
1930,0,Domingo,Calle 26,0,Lluvia,1
1931,0,Martes,Eldorado,0,Soleado,0
1932,0,Martes,Suba,0,Soleado,0
1933,1,Sábado,Calle 80,0,Lluvia,0
1934,0,Jueves,NQS,0,Nublado,0
1935,0,Jueves,NQS,0,Nublado,0
1936,0,Martes,Caracas,0,Soleado,0
1937,0,Sábado,Caracas,0,Nublado,0
1938,0,Miércoles,NQS,0,Lluvia,1
1939,0,Sábado,Suba,0,Nublado,0
1940,0,Domingo,NQS,0,Soleado,0
1941,1,Domingo,Calle 80,0,Soleado,0
1942,0,Sábado,Autonorte,0,Nublado,0
1943,1,Domingo,Autonorte,1,Nublado,1
1944,0,Sábado,Suba,0,Lluvia,1
1945,0,Sábado,NQS,1,Soleado,1
1946,0,Sábado,Calle 26,0,Lluvia,0
1947,0,Martes,Suba,0,Lluvia,1
1948,1,Miércoles,Autonorte,0,Lluvia,0
1949,0,Martes,Calle 80,0,Soleado,0
1950,1,Martes,NQS,0,Soleado,0
1951,1,Miércoles,NQS,0,Nublado,0
1952,1,Domingo,Caracas,0,Lluvia,0
1953,0,Sábado,NQS,0,Soleado,0
1954,0,Lunes,Autonorte,0,Soleado,0
1955,1,Miércoles,Autonorte,0,Soleado,1
1956,1,Lunes,Eldorado,0,Soleado,0
1957,1,Miércoles,Americas,0,Nublado,0
1958,0,Martes,NQS,0,Nublado,0
1959,0,Domingo,Americas,1,Soleado,0
1960,1,Sábado,Eldorado,0,Nublado,0
1961,1,Miércoles,Calle 80,0,Lluvia,1
1962,1,Viernes,Americas,1,Soleado,1
1963,0,Domingo,NQS,0,Lluvia,0
1964,0,Martes,Eldorado,0,Nublado,0
1965,0,Sábado,Caracas,0,Soleado,0
1966,1,Martes,Eldorado,0,Nublado,0
1967,0,Viernes,Eldorado,0,Lluvia,1
1968,0,Miércoles,Americas,0,Nublado,0
1969,0,Sábado,Eldorado,0,Lluvia,0
1970,0,Sábado,Eldorado,0,Soleado,0
1971,0,Sábado,Autonorte,0,Nublado,0
1972,0,Viernes,Eldorado,0,Nublado,1
1973,1,Domingo,Calle 80,0,Lluvia,1
1974,0,Domingo,Suba,0,Nublado,0
1975,0,Lunes,Eldorado,0,Lluvia,0
1976,1,Jueves,Calle 80,0,Nublado,0
1977,0,Viernes,Caracas,0,Nublado,0
1978,1,Miércoles,Calle 80,0,Soleado,0
1979,0,Jueves,Eldorado,0,Lluvia,0
1980,0,Viernes,Calle 26,0,Lluvia,0
1981,1,Domingo,Calle 80,0,Nublado,0
1982,0,Martes,NQS,0,Nublado,1
1983,0,Martes,Calle 80,0,Lluvia,0
1984,0,Viernes,Eldorado,0,Nublado,0
1985,0,Miércoles,Caracas,0,Soleado,0
1986,1,Domingo,Calle 80,0,Soleado,1
1987,0,Sábado,Eldorado,0,Lluvia,0
1988,1,Martes,Calle 80,0,Nublado,0
1989,0,Jueves,Calle 26,0,Soleado,0
1990,1,Viernes,Calle 26,0,Lluvia,0
1991,0,Domingo,NQS,0,Nublado,0
1992,0,Jueves,Americas,0,Soleado,0
1993,0,Domingo,Calle 26,0,Nublado,0
1994,0,Sábado,Calle 80,0,Soleado,0
1995,0,Miércoles,NQS,0,Soleado,1
1996,0,Domingo,Eldorado,0,Nublado,0
1997,0,Jueves,Suba,0,Nublado,0
1998,0,Martes,Suba,0,Soleado,0
1999,0,Viernes,NQS,1,Lluvia,1
2000,0,Domingo,Calle 80,0,Soleado,0
2001,1,Jueves,Eldorado,0,Nublado,0
2002,0,Domingo,Autonorte,0,Soleado,0
2003,0,Martes,Eldorado,0,Nublado,0
2004,0,Martes,Caracas,1,Nublado,1
2005,1,Jueves,Suba,0,Nublado,0
2006,0,Lunes,Calle 80,0,Nublado,0
2007,1,Viernes,NQS,0,Lluvia,1
2008,0,Viernes,Americas,0,Nublado,0
2009,1,Jueves,Calle 26,0,Soleado,0
2010,1,Jueves,Suba,0,Lluvia,0
2011,0,Martes,NQS,0,Soleado,1
2012,0,Lunes,Eldorado,0,Lluvia,0
2013,0,Domingo,Eldorado,0,Lluvia,0
2014,0,Domingo,Americas,0,Soleado,0
2015,0,Sábado,Calle 80,0,Soleado,0
2016,0,Martes,Eldorado,0,Soleado,0
2017,0,Sábado,Suba,0,Soleado,0
2018,1,Viernes,Calle 26,0,Nublado,0
2019,1,Sábado,Calle 80,0,Lluvia,0
2020,1,Miércoles,Suba,0,Lluvia,0
2021,0,Jueves,Autonorte,0,Lluvia,0
2022,0,Miércoles,NQS,0,Soleado,0
2023,0,Sábado,Suba,0,Soleado,0
2024,0,Sábado,Suba,0,Lluvia,0
2025,1,Lunes,Autonorte,0,Nublado,1
2026,1,Lunes,Calle 80,1,Lluvia,1
2027,1,Viernes,Eldorado,0,Soleado,1
2028,1,Viernes,Americas,0,Soleado,0
2029,0,Lunes,Americas,0,Nublado,0
2030,0,Jueves,Suba,0,Nublado,0
2031,1,Sábado,Calle 80,0,Soleado,1
2032,1,Martes,Calle 26,0,Soleado,1
2033,1,Domingo,Caracas,0,Lluvia,1
2034,0,Lunes,Calle 80,0,Lluvia,0
2035,0,Miércoles,Autonorte,0,Lluvia,1
2036,0,Jueves,Calle 26,0,Nublado,0
2037,1,Jueves,Calle 26,0,Nublado,0
2038,1,Martes,Autonorte,0,Soleado,0
2039,1,Miércoles,Caracas,0,Lluvia,1
2040,1,Martes,Calle 80,0,Soleado,1
2041,0,Domingo,Calle 80,0,Soleado,1
2042,0,Martes,Eldorado,0,Soleado,0
2043,0,Miércoles,NQS,0,Soleado,1
2044,1,Jueves,NQS,0,Soleado,0
2045,0,Martes,Caracas,0,Nublado,0
2046,1,Viernes,NQS,0,Lluvia,1
2047,1,Jueves,Calle 26,0,Nublado,0
2048,1,Sábado,Eldorado,0,Lluvia,0
2049,0,Viernes,Autonorte,0,Lluvia,0
2050,1,Miércoles,Calle 26,0,Lluvia,1
2051,1,Martes,Americas,0,Nublado,0
2052,1,Lunes,Calle 26,0,Soleado,1
2053,0,Domingo,NQS,0,Lluvia,0
2054,0,Viernes,Calle 80,0,Lluvia,0
2055,0,Martes,Caracas,0,Soleado,1
2056,0,Domingo,Calle 26,0,Lluvia,0
2057,0,Jueves,Calle 26,0,Nublado,0
2058,1,Martes,Caracas,0,Soleado,1
2059,0,Domingo,Calle 80,0,Nublado,0
2060,0,Domingo,Suba,0,Soleado,0
2061,0,Jueves,Eldorado,0,Soleado,0
2062,0,Domingo,Americas,0,Nublado,0
2063,1,Martes,Calle 26,1,Soleado,0
2064,0,Viernes,Calle 26,0,Lluvia,0
2065,1,Lunes,Calle 26,0,Lluvia,1
2066,0,Jueves,NQS,0,Lluvia,1
2067,0,Domingo,Calle 26,0,Soleado,0
2068,0,Sábado,Caracas,0,Lluvia,1
2069,0,Sábado,Americas,0,Nublado,0
2070,0,Martes,Eldorado,0,Nublado,1
2071,1,Jueves,Caracas,0,Lluvia,1
2072,0,Martes,Suba,0,Soleado,0
2073,0,Viernes,NQS,0,Soleado,0
2074,1,Jueves,Eldorado,0,Lluvia,1
2075,1,Martes,Calle 26,0,Soleado,1
2076,1,Lunes,Americas,0,Soleado,0
2077,1,Miércoles,Suba,0,Lluvia,0
2078,0,Lunes,NQS,0,Soleado,1
2079,1,Lunes,Americas,0,Soleado,0
2080,1,Lunes,Americas,0,Lluvia,1
2081,0,Sábado,Eldorado,0,Soleado,0
2082,0,Martes,Suba,0,Soleado,0
2083,0,Martes,Calle 26,0,Lluvia,0
2084,1,Miércoles,Calle 80,0,Soleado,0
2085,0,Sábado,Suba,0,Soleado,0
2086,0,Lunes,Americas,0,Soleado,0
2087,1,Domingo,Calle 80,0,Soleado,0
2088,1,Viernes,Calle 80,0,Lluvia,0
2089,0,Sábado,Autonorte,0,Soleado,0
2090,0,Viernes,Calle 80,0,Nublado,0
2091,1,Viernes,Autonorte,0,Soleado,1
2092,1,Martes,NQS,0,Nublado,0
2093,1,Viernes,Autonorte,0,Nublado,1
2094,0,Jueves,Americas,0,Nublado,0
2095,0,Martes,Calle 80,0,Nublado,0
2096,1,Domingo,NQS,0,Soleado,1
2097,0,Lunes,Suba,0,Nublado,0
2098,0,Miércoles,Calle 80,0,Nublado,0
2099,0,Viernes,Calle 80,0,Soleado,0
2100,0,Lunes,Eldorado,0,Lluvia,0
2101,0,Lunes,Suba,0,Soleado,0
2102,0,Martes,Suba,0,Lluvia,0
2103,0,Lunes,Caracas,1,Soleado,1
2104,1,Martes,Suba,1,Lluvia,1
2105,1,Jueves,Suba,0,Soleado,1
2106,0,Miércoles,NQS,0,Lluvia,1
2107,1,Jueves,Calle 26,0,Soleado,0
2108,0,Martes,Calle 80,0,Soleado,0
2109,0,Domingo,Eldorado,0,Soleado,0
2110,1,Miércoles,Caracas,0,Soleado,0
2111,0,Jueves,Calle 26,0,Soleado,0
2112,0,Sábado,Eldorado,0,Soleado,0
2113,0,Miércoles,Caracas,0,Soleado,0
2114,1,Miércoles,Americas,0,Soleado,0
2115,1,Martes,NQS,0,Soleado,0
2116,0,Miércoles,Autonorte,0,Soleado,0
2117,0,Jueves,Eldorado,0,Lluvia,0
2118,0,Sábado,Suba,0,Lluvia,1
2119,0,Lunes,Americas,0,Lluvia,0
2120,0,Lunes,NQS,0,Lluvia,0
2121,1,Miércoles,Eldorado,0,Nublado,0
2122,0,Sábado,Calle 26,0,Nublado,0
2123,0,Jueves,NQS,0,Soleado,0
2124,0,Jueves,Americas,0,Lluvia,0
2125,0,Martes,Autonorte,0,Nublado,0
2126,1,Viernes,NQS,0,Nublado,0
2127,0,Sábado,Eldorado,0,Lluvia,0
2128,0,Viernes,Eldorado,0,Lluvia,0
2129,0,Miércoles,Americas,0,Nublado,0
2130,0,Lunes,Suba,0,Nublado,0
2131,0,Viernes,Autonorte,0,Soleado,0
2132,0,Miércoles,Calle 80,0,Nublado,0
2133,1,Martes,Calle 80,0,Soleado,1
2134,0,Lunes,Autonorte,0,Lluvia,0
2135,1,Domingo,Calle 26,0,Lluvia,1
2136,0,Lunes,Eldorado,1,Soleado,0
2137,0,Viernes,Autonorte,0,Lluvia,1
2138,1,Sábado,Americas,0,Lluvia,1
2139,1,Sábado,Suba,1,Soleado,0
2140,1,Lunes,Calle 26,0,Nublado,0
2141,0,Sábado,Caracas,0,Lluvia,1
2142,0,Domingo,Caracas,0,Soleado,0
2143,1,Sábado,Eldorado,0,Soleado,0
2144,0,Jueves,NQS,0,Soleado,0
2145,0,Miércoles,Autonorte,0,Nublado,0
2146,0,Jueves,Calle 80,0,Nublado,0
2147,1,Sábado,Calle 80,0,Nublado,1
2148,0,Domingo,Caracas,0,Lluvia,1
2149,0,Martes,Caracas,0,Nublado,0
2150,0,Domingo,Autonorte,0,Nublado,0
2151,1,Martes,Caracas,0,Soleado,1
2152,1,Lunes,Suba,0,Lluvia,0
2153,1,Sábado,Calle 80,0,Soleado,0
2154,1,Lunes,Calle 80,0,Soleado,0
2155,0,Viernes,Eldorado,0,Lluvia,1
2156,1,Martes,NQS,0,Soleado,0
2157,0,Viernes,Eldorado,0,Lluvia,0
2158,0,Miércoles,Americas,0,Nublado,1
2159,0,Lunes,Autonorte,0,Lluvia,0
2160,0,Domingo,Americas,0,Soleado,0
2161,0,Lunes,Caracas,0,Lluvia,0
2162,1,Miércoles,Caracas,0,Soleado,0
2163,0,Viernes,Autonorte,0,Soleado,0
2164,1,Miércoles,Calle 26,1,Nublado,0
2165,1,Martes,NQS,0,Nublado,0
2166,0,Jueves,Caracas,0,Nublado,0
2167,0,Martes,NQS,0,Lluvia,1
2168,0,Viernes,Eldorado,0,Soleado,0
2169,0,Jueves,Americas,0,Nublado,0
2170,1,Martes,NQS,0,Lluvia,0
2171,1,Jueves,Suba,1,Nublado,1
2172,1,Domingo,Caracas,0,Lluvia,1
2173,1,Martes,Calle 80,0,Soleado,1
2174,0,Lunes,Autonorte,0,Lluvia,1
2175,0,Lunes,Eldorado,0,Soleado,0
2176,0,Viernes,Calle 26,0,Lluvia,0
2177,1,Lunes,Caracas,0,Lluvia,1
2178,0,Lunes,Suba,0,Lluvia,1
2179,0,Lunes,Caracas,0,Nublado,0
2180,0,Domingo,Americas,0,Soleado,1
2181,0,Miércoles,Calle 80,0,Lluvia,0
2182,0,Viernes,Eldorado,0,Lluvia,0
2183,0,Martes,Eldorado,0,Soleado,0
2184,0,Martes,NQS,0,Lluvia,0
2185,0,Sábado,Eldorado,0,Soleado,1
2186,0,Jueves,Americas,0,Nublado,0
2187,1,Jueves,Calle 80,0,Lluvia,1
2188,1,Martes,Calle 26,0,Nublado,1
2189,0,Jueves,Calle 80,0,Soleado,0
2190,0,Martes,Americas,0,Lluvia,0
2191,1,Miércoles,Calle 26,0,Soleado,0
2192,1,Lunes,Suba,0,Soleado,0
2193,1,Sábado,NQS,0,Nublado,1
2194,0,Lunes,NQS,0,Nublado,1
2195,0,Lunes,Calle 80,0,Lluvia,1
2196,0,Domingo,Suba,0,Nublado,0
2197,1,Domingo,Eldorado,0,Lluvia,0
2198,0,Domingo,Caracas,0,Soleado,0
2199,0,Miércoles,NQS,0,Soleado,1
2200,0,Martes,Calle 26,0,Nublado,0
2201,0,Martes,Calle 26,0,Soleado,0
2202,0,Miércoles,Autonorte,0,Lluvia,0
2203,1,Martes,Americas,0,Lluvia,0
2204,0,Martes,Calle 80,1,Nublado,0
2205,0,Viernes,Eldorado,0,Soleado,0
2206,0,Miércoles,Caracas,0,Nublado,0
2207,1,Miércoles,Caracas,0,Lluvia,1
2208,1,Miércoles,Calle 80,0,Soleado,0
2209,0,Lunes,Americas,0,Nublado,0
2210,0,Miércoles,Suba,1,Soleado,0
2211,1,Sábado,Suba,0,Soleado,0
2212,0,Sábado,Americas,0,Lluvia,0
2213,0,Martes,Calle 26,0,Soleado,0
2214,0,Sábado,NQS,0,Soleado,0
2215,0,Domingo,Suba,0,Nublado,0
2216,0,Viernes,Eldorado,0,Soleado,1
2217,1,Sábado,Calle 80,0,Soleado,0
2218,0,Lunes,Autonorte,0,Lluvia,0
2219,0,Sábado,NQS,0,Soleado,0
2220,0,Miércoles,Autonorte,0,Lluvia,0
2221,1,Jueves,Calle 80,0,Lluvia,1
2222,1,Martes,Americas,0,Soleado,0
2223,0,Lunes,Calle 26,0,Soleado,0
2224,0,Martes,Caracas,0,Nublado,0
2225,1,Viernes,Calle 26,0,Soleado,0
2226,1,Miércoles,Calle 26,0,Nublado,0
2227,0,Viernes,Eldorado,0,Soleado,0
2228,0,Martes,Eldorado,0,Soleado,0
2229,1,Miércoles,Americas,0,Lluvia,1
2230,0,Martes,Calle 80,0,Lluvia,0
2231,1,Lunes,Eldorado,1,Nublado,1
2232,1,Domingo,NQS,0,Lluvia,1
2233,0,Miércoles,NQS,0,Soleado,0
2234,0,Domingo,Eldorado,0,Soleado,0
2235,1,Jueves,Calle 80,0,Soleado,0
2236,0,Jueves,Suba,0,Lluvia,0
2237,1,Lunes,Calle 80,0,Nublado,0
2238,0,Sábado,Calle 26,0,Lluvia,0
2239,0,Domingo,Eldorado,0,Soleado,0
2240,0,Viernes,NQS,0,Soleado,0
2241,0,Domingo,Autonorte,0,Soleado,0
2242,0,Domingo,Eldorado,0,Lluvia,1
2243,0,Viernes,NQS,0,Soleado,0
2244,0,Sábado,Eldorado,0,Nublado,0
2245,0,Domingo,Eldorado,0,Soleado,1
2246,0,Jueves,Autonorte,0,Nublado,0
2247,0,Martes,Calle 80,0,Nublado,0
2248,1,Martes,Autonorte,0,Lluvia,1
2249,0,Miércoles,Calle 26,0,Nublado,0
2250,0,Jueves,Americas,0,Soleado,0
2251,1,Martes,Eldorado,0,Lluvia,0
2252,1,Domingo,Calle 26,0,Lluvia,0
2253,1,Martes,Calle 80,0,Soleado,0
2254,0,Lunes,Calle 26,0,Lluvia,1
2255,0,Domingo,Americas,0,Soleado,0
2256,0,Martes,Calle 26,0,Soleado,0
2257,0,Lunes,Suba,0,Lluvia,0
2258,0,Lunes,NQS,0,Nublado,0
2259,0,Sábado,Calle 80,0,Lluvia,0
2260,0,Miércoles,Eldorado,0,Soleado,0
2261,1,Miércoles,Suba,0,Soleado,0
2262,0,Sábado,Calle 80,0,Soleado,0
2263,0,Martes,Caracas,0,Soleado,0
2264,1,Viernes,Calle 26,0,Lluvia,0
2265,0,Viernes,Eldorado,0,Nublado,0
2266,1,Miércoles,Calle 26,0,Soleado,1
2267,1,Viernes,Calle 80,0,Lluvia,1
2268,0,Miércoles,Calle 80,0,Lluvia,0
2269,0,Viernes,Americas,0,Lluvia,0
2270,0,Domingo,Autonorte,0,Lluvia,1
2271,1,Sábado,NQS,0,Lluvia,1
2272,0,Martes,Americas,0,Lluvia,0
2273,0,Domingo,Caracas,0,Nublado,0
2274,0,Domingo,Autonorte,1,Lluvia,1
2275,0,Lunes,Suba,0,Lluvia,1
2276,1,Jueves,Americas,0,Lluvia,0
2277,1,Miércoles,Suba,0,Lluvia,0
2278,1,Lunes,Caracas,0,Soleado,1
2279,0,Miércoles,Caracas,0,Soleado,0
2280,0,Sábado,Americas,0,Lluvia,0
2281,1,Sábado,Caracas,1,Lluvia,1
2282,0,Viernes,Autonorte,0,Nublado,1
2283,1,Martes,Eldorado,0,Soleado,0
2284,0,Domingo,NQS,0,Lluvia,1
2285,0,Jueves,Calle 80,0,Soleado,0
2286,0,Sábado,Eldorado,0,Soleado,0
2287,1,Jueves,Calle 26,0,Nublado,0
2288,1,Sábado,NQS,0,Soleado,1
2289,1,Martes,Calle 80,0,Nublado,1
2290,0,Miércoles,Autonorte,1,Nublado,0
2291,1,Sábado,Caracas,0,Soleado,0
2292,0,Viernes,Eldorado,0,Lluvia,1
2293,1,Miércoles,Calle 80,0,Nublado,0
2294,1,Viernes,NQS,0,Lluvia,1
2295,0,Martes,Suba,0,Nublado,0
2296,0,Martes,Suba,0,Lluvia,0
2297,0,Domingo,Caracas,0,Lluvia,1
2298,1,Miércoles,Americas,0,Lluvia,1
2299,0,Miércoles,Calle 26,0,Nublado,0
2300,1,Viernes,Calle 80,0,Lluvia,1
2301,0,Sábado,NQS,0,Nublado,0
2302,0,Sábado,Americas,0,Soleado,0
2303,0,Lunes,Caracas,0,Nublado,1
2304,0,Martes,Calle 80,0,Nublado,0
2305,0,Domingo,Americas,0,Soleado,0
2306,1,Miércoles,Calle 26,0,Soleado,0
2307,0,Sábado,Americas,0,Soleado,0
2308,0,Jueves,Americas,0,Nublado,0
2309,1,Lunes,Calle 26,0,Lluvia,0
2310,0,Miércoles,Autonorte,0,Nublado,0
2311,0,Domingo,Calle 26,0,Soleado,0
2312,1,Miércoles,Autonorte,0,Lluvia,0
2313,0,Jueves,Eldorado,0,Lluvia,0
2314,1,Lunes,Americas,0,Lluvia,1
2315,1,Lunes,Caracas,0,Lluvia,0
2316,0,Jueves,Caracas,0,Lluvia,1
2317,1,Jueves,Calle 26,0,Lluvia,0
2318,0,Martes,Caracas,0,Soleado,1
2319,0,Lunes,Americas,0,Nublado,1
